booking_id,passenger_id,flight_row_id,booking_date,status,seat_number,passport_number,total_amount,payment_count,multiple_payment_attempts,flight_id,airline,source,destination,departure_time,arrival_time,duration_minutes,is_overnight,is_duration_anomaly,first_name,last_name,age,gender,booking_lead_time_days
B1508,P1677,509.0,2025-07-31 11:37:36.952,UNKNOWN,9C,1687175f826bcf70b75cd7e9072c71a54f2c06edba75069e14750a121ecc7af8,14679.26,3.0,True,AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,205.0,False,False,Diya,N***,69,F,261.7729716319445
B1509,P1105,497.0,2025-09-25 11:37:36.952,CANCELLED,14F,1fc210e4387fbb3c3b1f684df5873f5884a381408afea3dd11babe6f8ba456f5,,,,AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,120.00498333333333,False,False,Muhammad,S***,63,F,205.82574940972225
B1510,P1215,530.0,2025-05-11 11:37:36.952,CANCELLED,19F,c18ad2c166bf6122e9d3c3c4c0e4f36d445752e85e6cd796aee313d20408e596,3179.45,1.0,False,AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,259.0,False,False,Ira,N***,75,M,342.71880500000003
B1511,P1657,494.0,2025-12-24 11:37:36.952,CANCELLED,15C,b3fbf117ace790642594f69dbfd4fd632c775f50de9392ed5c24e50e06e44f32,12346.57,1.0,False,6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,89.0,False,False,Sai,K***,8,F,115.83338831018519
B1512,P1922,498.0,2025-12-21 11:37:36.952,PENDING,4A,115fd913ebc291abd5c78a6fc8c4f932c224b40f70bade00782a408f11e4d6d4,5747.83,1.0,False,UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0,False,False,Aditya,G***,70,F,118.8229716550926
B1513,P1424,498.0,2025-06-30 11:37:36.952,CONFIRMED,32B,a42a5130b1a1787b71f82ea7deffbe03f304b33c03ee32637abd24c0565343f8,22716.67,2.0,True,UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,102.0,False,False,Ananya,N***,34,M,292.82297165509254
B1514,P1071,539.0,2025-05-07 11:37:36.952,CANCELLED,21E,3da8d023b85cd0a171b1f2726f2871e3fae2a12394ed1b1f3295631301dae861,0.0,1.0,False,SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,287.0,False,False,Saanvi,G***,63,M,346.6938049652778
B1515,P1987,490.0,2025-07-06 11:37:36.952,PENDING,26A,a6cae71ab6b18e469a8f5c4bbe2927b8237fd8214bd018428e03b3404a7ab33e,,,,SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,32.0,False,False,Saanvi,P***,83,F,286.8667216319445
B1516,P1841,525.0,2025-08-05 11:37:36.952,CANCELLED,34F,70bb52f06ec5a0512c87a717354391dd59f0e5f24dde64f88adea1e3a82d3345,3242.75,1.0,False,SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,220.0,False,False,Diya,D***,2,M,256.7354716435185
B1517,P1784,524.0,2026-01-16 11:37:36.952,INVALID,31B,9cdbcb5ed296d8eff8cb62d51faeb7a2db7f5ba169f5502fc79155cb4229840c,0.0,1.0,False,6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,212.0,False,False,Ira,K***,55,F,92.73824944444445
B1518,P1758,535.0,2026-03-20 11:37:36.952,INVALID,30A,4952a34c84ab4ba9664ec22a322f35620693b227ae2042c386181c27ed0774f7,,,,SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,262.0,False,False,Shaurya,A***,52,M,29.703527199074074
B1519,P1445,504.0,2026-03-25 11:37:36.952,PENDING,3C,d802ef9a25cd2c80d7078ddfabb8514e8d6fe53654b5c49ac6a0fd77dc963a3a,14857.830000000002,2.0,True,SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,134.0,False,False,Diya,N***,62,F,24.786166076388888
B1520,P1924,493.0,2026-04-02 11:37:36.952,CONFIRMED,27A,e839dbf85d70e738066f2aa3da7f8b3aa553c85ca70d82cd94008e41ca5a7fd0,14340.74,1.0,False,AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,42.0,False,False,Anika,R***,68,M,16.84449940972222
B1521,P1185,515.0,2025-11-08 11:37:36.952,PENDING,31E,0d35de9dfeaffcc673d4416891beb61661a7d69aa209def9196afa88b1e51260,10629.67,3.0,True,AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,171.0,False,False,Aditya,K***,24,M,161.7528327662037
B1522,P1069,502.0,2025-08-31 11:37:36.952,CONFIRMED,1C,bbc5e31f4377c7b2ff4700764160d2fb7ce8fa84a7f9adfa72520762be4060d8,,,,6F263,UNKNOWN,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,83.0,False,False,Krishna,N***,4,M,230.81255498842592
B1523,P1973,499.0,2025-05-19 11:37:36.952,PENDING,21F,9e8d151770b78effff840c3da38bcd72b6f6f2a01801b0a62915dee9d47764aa,10733.84,2.0,True,SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,59.0,False,False,Kavya,M***,40,F,334.81949940972225
B1524,P1149,496.0,2025-06-17 11:37:36.952,PENDING,23D,f78818522b64dbd4d2f534181350bf6d25bd28af3277b382b7c874b4ed50f84d,9831.83,2.0,True,6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,41.0,False,False,Ishaan,N***,29,M,305.82713829861115
B1525,P1245,531.0,2025-05-29 11:37:36.952,UNKNOWN,11E,aafbcd16874425013c509c94284dbf00cbfff6422b74edce0ae3d0ca14bee7db,7869.06,1.0,False,AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,200.0,False,False,Arjun,C***,57,F,324.7146383333333
B1526,P1773,514.0,2025-11-15 11:37:36.952,CONFIRMED,17D,fd110a595c7a06bc06f9679de14117cc88e02b42a2de3f1f2db5aaad6ca83e3e,12889.82,2.0,True,SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,139.0,False,False,Saanvi,S***,84,M,154.75561053240742
B1527,P1537,528.0,2025-07-09 11:37:36.952,PENDING,8A,587d97ef85d284a22def857c6bdc273bd98843022808fb3de2b1663363b317ab,11891.78,1.0,False,AI046,UNKNOWN,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,171.0,False,False,Reyansh,J***,76,M,283.73061052083335
B1528,P1934,519.0,2026-03-28 11:37:36.952,PENDING,6E,3e5ad2c601bf82bbe6f55a2650bcaec3a32644316d342a63e221b33a62a1d00b,,,,UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,140.0,False,False,Shaurya,V***,37,M,21.74311054398148
B1529,P1651,511.0,2025-04-30 11:37:36.952,UNKNOWN,34C,dedbadc838bd62c7f66f1b89dc7c99214ba20ac4a37c8b1f519e54f76239baa2,,,,6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,96.0,False,False,Krishna,S***,72,M,353.7708882986111
B1530,P1098,522.0,2025-12-08 11:37:36.952,INVALID,23E,68368d14479806e041230d58173125dd49842d9b3341017327643faddc99ff37,29065.67,3.0,True,UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,134.0,False,False,Reyansh,C***,89,F,131.73963831018517
B1531,P1909,532.0,2026-04-01 11:37:36.952,PENDING,30F,9d9255c610233be4f38775044718113e64064682c6f727b0028cd9aab2b6a75a,23911.21,3.0,True,6F063,IndiGo,DEL,HYD,2026-04-19 04:42:41.701,2026-04-19 07:31:41.701,169.0,False,False,Ananya,C***,6,M,17.711860520833334
B1532,P1277,505.0,2025-04-22 11:37:36.952,PENDING,30A,a640a6fc52f85b75f1a69d5732f6dcb8a88c0b627a28fc727b20b5978f9cf1a0,24295.6,3.0,True,UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,60.00496666666666,False,False,Sai,M***,25,M,361.78130497685186
B1533,P1562,551.0,2025-09-15 11:37:36.952,PENDING,28D,72aef7faad6a1f5c60480b4a257c51a66a3260e43b6aa68d3d862c4c6aa87627,,,,UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,250.0,False,False,Diya,K***,87,M,215.64936055555555
B1534,P1662,545.0,2025-09-11 11:37:36.952,CONFIRMED,34E,8e1b9a2ed02a4e5e77d9b7b539f7ed0bfce0c30596cd4002547887beff79e7f5,12347.23,1.0,False,UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,215.0,False,False,Ira,V***,41,F,219.67227718750001
B1535,P1943,552.0,2026-04-02 11:37:36.952,PENDING,6C,4cac606eba3e8c4e72f2f64f067dc061d16fc7c4577d6f4a0f49f70ae8801ed6,19520.85,2.0,True,UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,250.0,False,False,Shaurya,N***,23,M,16.643110543981482
B1536,P1454,527.0,2025-06-01 11:37:36.952,UNKNOWN,4C,083c7620070f3214e20115a43024a8d8c30c1a1b048268738e30643762327834,6548.99,1.0,False,AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,120.0,False,False,Vivaan,G***,10,M,321.7326938425926
B1537,P1103,534.0,2025-10-08 11:37:36.952,CONFIRMED,21F,29a974b13af675fcdcfaae4c17d4f10cc678d05d96824de2be099d9638e8ab98,9202.57,1.0,False,UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,133.0,False,False,Ishaan,B***,8,M,192.70769385416668
B1538,P1945,518.0,2026-03-17 11:37:36.952,PENDING,8E,bc41d1e5250c21770a8524c65c1325686badd1562e9a6b0b0eb985b575bca737,,,,SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,75.0,False,False,Riya,V***,44,M,32.74658275462963
B1539,P1600,536.0,2025-06-11 11:37:36.952,CONFIRMED,20B,8ef9c1aa92d749163c58f4e8f8d51eabb6cab1e1e14e8eb4e68296864dde25a6,17509.78,2.0,True,UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,133.0,False,False,Sara,A***,19,F,311.7028327662037
B1540,P1652,512.0,2026-01-15 11:37:36.952,CANCELLED,7E,456d01ba12323d400f1cbc0b52c4fe96dcbbdc3a9d3439f7b1fd04eb050cee07,3640.69,1.0,False,AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,50.0,False,False,Aarav,C***,76,M,93.75908275462963
B1541,P1724,516.0,2025-12-16 11:37:36.952,CONFIRMED,26A,195c819f87475defcd989d63467ab5c68ed4d839fb40ca43fc0b1a860ced492c,12031.17,1.0,False,SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,59.0,False,False,Myra,P***,62,M,123.75213829861111
B1542,P1232,529.0,2025-12-13 11:37:36.952,PENDING,14F,0f5c9f6389227c6e1f525ec17d8d6d228ee2b753412da946e7d7ccdcce4aef09,,,,SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,98.0,False,False,Ishaan,K***,36,M,126.72436052083333
B1543,P1393,543.0,2025-06-16 11:37:36.952,CANCELLED,4F,938856af766d905b5b3c4cf1fabb3324d3e06188fca7a3181ba01040e67fa4cb,3207.85,1.0,False,SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,159.0,False,False,Ishaan,R***,42,M,306.6806105555556
B1544,P1500,547.0,2025-09-01 11:37:36.952,CANCELLED,16A,d9e4dc1aff8cf9471df3a6bf78539250ff1a5c3fa1a4de7649c85bc521410e6b,12003.060000000001,2.0,True,AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,169.0,False,False,Ananya,S***,68,F,229.66741611111112
B1545,P1694,538.0,2026-03-08 11:37:36.952,PENDING,8A,f0cdd2e9aa86a33bbb1a93d6f96f5cad33fd04f1fef42ff5a72440d7d8769edd,17736.33,2.0,True,AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,125.0,False,False,Saanvi,P***,86,F,41.696582766203704
B1546,P1250,537.0,2026-04-02 11:37:36.952,PENDING,32B,9cac3e84da757941e95160df08fd3251f1d8cc3d9b537dd482799e2a3aea18d5,,,,SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,123.0,False,False,Arjun,S***,42,F,16.696582777777778
B1547,P1520,533.0,2025-04-18 11:37:36.952,PENDING,16C,2101ba54061d9495ac2fda1d9a8abfc9dbfc54b8bc239530e81e07a5a99850a1,,,,6F115,IndiGo,MAA,BLR,2026-04-19 04:41:41.702,2026-04-19 06:23:41.702,102.0,False,False,Ira,K***,55,M,365.71116608796297
B1548,P1078,544.0,2025-10-04 11:37:36.952,CONFIRMED,7E,d73dc68c4e326432a3dceef93acf0f7a2244bd3b651aae2f1426ed46f7af8baa,,,,AI020,UNKNOWN,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,148.0,False,False,Reyansh,R***,48,M,196.67783274305557
B1549,P1051,544.0,2025-12-16 11:37:36.952,CONFIRMED,24A,67f0d93bf65ce35cb30af266d5ca6a9b0582d57b7ada032dbb7ccaa60f5bff0e,,,,AI020,UNKNOWN,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,148.0,False,False,Aadhya,C***,9,F,123.67783274305556
B1550,P1897,563.0,2025-12-06 11:37:36.952,CONFIRMED,10D,0691432311c289a4b6a1088293087597ea44377f3c0886bd3b94018531e56bc4,,,,6F079,IndiGo,MAA,HYD,2026-04-19 02:14:41.702,2026-04-19 06:18:41.702,244.0,False,False,Krishna,M***,9,M,133.60908275462964
B1551,P1920,517.0,2025-11-14 11:37:36.952,INVALID,8E,ed9c985712a982ea0785d423e9d2bd86eaba62616b4aafbe38f256d48a941efe,,,,6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,35.0,False,False,Reyansh,A***,44,F,155.75144386574075
B1552,P1780,548.0,2026-02-06 11:37:36.952,PENDING,32D,68f96837be47df0ef0d8abe73fd00d87a671649e5c76d8178e126b1c6ac91aea,12589.6,1.0,False,UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,148.0,False,False,Reyansh,N***,77,M,71.66672163194444
B1553,P1225,554.0,2025-11-15 11:37:36.952,CONFIRMED,33D,327d7923ba84dc125d313b3f313997abf15e09a193a41fc605cb8416560726cd,1883.33,1.0,False,SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,187.0,False,False,Muhammad,G***,73,M,154.63894387731483
B1554,P1050,568.0,2025-08-26 11:37:36.952,CANCELLED,8D,90587db3ca08d8366e3847926cd68ee8a2b8cdeb072504a7c8ae1e09fc4072a1,,,,6F142,IndiGo,CCU,MAA,2026-04-19 02:05:41.702,2026-04-19 06:04:41.702,239.0,False,False,Aarav,D***,14,F,235.60283275462962
B1555,P1185,561.0,2026-04-04 11:37:36.952,CONFIRMED,3B,d02b268ada5cea55f3ef00d66e8c2ba7574c891a77d9807514e49adab6d58988,13344.12,1.0,False,SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,222.0,False,False,Aditya,K***,24,M,14.613249421296297
B1556,P1033,578.0,2026-01-18 11:37:36.952,CANCELLED,31D,a8be11d1dce2fea4e7f9365371b412f62737131578a48a716f497d93c306849f,,,,6F059,IndiGo,BOM,DEL,2026-04-19 01:12:41.701,2026-04-19 06:02:41.701,290.0,False,False,Aadhya,K***,62,M,90.5660271875
B1557,P1802,553.0,2025-08-10 11:37:36.952,PENDING,17A,eb5f6e33d1cdc45c8e41284f6380de46d106d1ab35359e26201f424b8b6c4c92,17708.739999999998,2.0,True,6F067,IndiGo,MAA,BLR,2026-04-19 02:59:41.701,2026-04-19 06:02:41.701,183.0,False,False,Myra,G***,5,M,251.64033274305558
B1558,P1741,541.0,2025-08-07 11:37:36.952,PENDING,27A,db0b8fd08bcf3be49b9874bf04a614b9f53463de614a8d491bd03307c2fd62f0,15597.73,2.0,True,AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,120.00498333333333,False,False,Anika,G***,47,F,254.68338829861113
B1559,P1130,579.0,2026-01-20 11:37:36.952,CONFIRMED,5F,22bca92c99154a516795fdab44cb22bf4b3a9f7dd59fbe6876e57d625033f093,3622.91,1.0,False,UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,266.0,False,False,Shaurya,S***,47,M,88.56533276620371
B1560,P1631,567.0,2026-03-07 11:37:36.952,CONFIRMED,18C,a7354c849bc2dc639885847a4b0b550b94a281f42d7a71172dd63da132d00891,,,,AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,204.0,False,False,Muhammad,D***,36,F,42.602832766203704
B1561,P1442,560.0,2026-01-27 11:37:36.952,PENDING,18C,e4c409c2bf97fed9b36ae59e0a669f14ae35f55db732be8e50af2929630d13ad,11507.310000000001,2.0,True,UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,181.0,False,False,Aadhya,N***,78,M,81.61324943287038
B1562,P1837,575.0,2025-05-01 11:37:36.952,CONFIRMED,10B,d3cddf774a5c01476a495a8c64f828df50c28c2c064e609e3f4de23daf54c2db,6572.09,1.0,False,6F214,IndiGo,BOM,CCU,2026-04-19 01:21:41.703,2026-04-19 05:20:41.703,239.0,False,False,Ananya,G***,28,F,352.5722772106481
B1563,P1758,580.0,2025-09-11 11:37:36.952,PENDING,27B,47f8762b8a9e4b6eec1af51d98367dedaa157101453f29ebeea4e8e534cf6994,,,,UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,242.0,False,False,Shaurya,A***,52,M,219.56463829861113
B1564,P1431,550.0,2025-08-14 11:37:36.952,PENDING,17F,19bd6375ab34461576ad6e4f0545542738c3af022e4f73d2bedf0e812dc5e43a,3514.52,1.0,False,AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,115.0,False,False,Ishaan,P***,63,F,247.6514438541667
B1565,P1703,556.0,2026-02-06 11:37:36.952,CANCELLED,20D,05eab4037205fdbad8048c4ef6e4aa9ff935b0f66950dc4e2863b9b5a6406637,7243.49,2.0,True,AI243,UNKNOWN,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,139.0,False,False,Aditya,J***,6,M,71.63408277777778
B1566,P1496,540.0,2025-10-08 11:37:36.952,CONFIRMED,29F,929b517da2f662f3f1b9665859b93da7688edcba4bb2b6ab9271cc5c9e4045f8,26394.47,2.0,True,SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,55.0,False,False,Shaurya,V***,26,M,192.6889438773148
B1567,P1402,569.0,2025-11-13 11:37:36.952,PENDING,9A,ce3f5b0279ed8a4d956477239562bf89acbd0323928164d70632f60ae3d201c8,10982.24,1.0,False,SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,184.0,False,False,Riya,K***,68,F,156.59797164351852
B1568,P1322,584.0,2025-12-21 11:37:36.952,CONFIRMED,21A,d2d204a15dc3e2877c25f03ef870931a760f025e6876ac2781f66d8e9d226e41,0.0,1.0,False,UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,251.0,False,False,Krishna,I***,17,M,118.55005497685185
B1569,P1209,546.0,2025-12-26 11:37:36.952,CANCELLED,14E,aeafdcc07301c67a66fda887a166fa1ed496b3bdb12066c1d0dd0e670aaa49e5,,,,AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,77.0,False,False,Arjun,M***,44,M,113.66949940972222
B1570,P1614,588.0,2025-11-21 11:37:36.952,CANCELLED,25E,46cd253d0ddfc280cd5e312a8b3b580aca96642e0d34b36353d2eb9a81413292,15054.77,2.0,True,UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,257.0,False,False,Aarav,R***,63,F,148.53824943287037
B1571,P1328,576.0,2025-11-06 11:37:36.952,CONFIRMED,2C,2c13d59651525445fcddba7bef8a8be50e3f77648e815c63b54236f994f5273a,,,,SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,209.0,False,False,Aditya,D***,24,M,163.57088832175927
B1572,P1371,592.0,2025-05-26 11:37:36.952,CONFIRMED,5D,8685742643f91937706de31345b336e557bac1bbabf00b66d3281d4a065ce810,13849.86,2.0,True,UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,257.0,False,False,Diya,J***,8,M,327.5306105324074
B1573,P1459,591.0,2026-03-18 11:37:36.952,PENDING,19B,d508364ae4a65b26ecc74b7260994ccbc50a7a933a78c3c767527168f4f568ee,7629.97,1.0,False,AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,False,False,Krishna,J***,19,F,31.535471631944443
B1574,P1132,591.0,2025-04-29 11:37:36.952,CANCELLED,18A,354fc8f9c9f50c0459aa3c75d27bb7445e888d4bb1726ffbbcddb977f8f2b2a4,13905.05,1.0,False,AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,249.0,False,False,Ishaan,B***,3,F,354.53547163194446
B1575,P1834,542.0,2025-06-16 11:37:36.952,CANCELLED,2B,589aa892161cb27c820ff093570e9e3e67b879eb1a0a78e5f618fceb3a03537d,12516.91,1.0,False,AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,38.0,False,False,Riya,S***,56,M,306.68130497685183
B1576,P1650,564.0,2025-10-20 11:37:36.952,UNKNOWN,6F,b63b8cf743f305554c62b27a7fd12e1f2823347d4fa6b0ec57a9f547130417ba,0.0,1.0,False,SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,142.0,False,False,Aadhya,M***,16,F,180.60699940972222
B1577,P1120,587.0,2026-01-24 11:37:36.952,CONFIRMED,23A,68073d18015288515b531cd94747508bcb82979a66387b1bc6b69def38bfc1b2,,,,6F050,IndiGo,DEL,BOM,2026-04-19 00:35:41.701,2026-04-19 04:32:41.701,237.0,False,False,Aarav,G***,33,M,84.54033274305556
B1578,P1605,590.0,2025-12-25 11:37:36.952,PENDING,6B,6b971d54c209110c30956bc63618e702194d39c491f79340cc36756fedbb658a,4097.6900000000005,3.0,True,AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,235.0,False,False,Anika,K***,58,M,114.53547164351852
B1579,P1451,565.0,2025-04-24 11:37:36.952,CONFIRMED,28E,0e5d2cb7117cad6aa05deaf99d73e6489a83aa853f426b892b603c6bb6ae1967,9444.1,2.0,True,6F182,IndiGo,BOM,CCU,2026-04-19 02:10:41.703,2026-04-19 04:18:41.703,128.0,False,False,Arjun,I***,39,F,359.6063049884259
B1580,P1964,589.0,2025-10-08 11:37:36.952,CONFIRMED,20D,467cb9edc7f56b1e9650e98df33a3ae703f30fac072633f4533b7f01aae005c0,26625.059999999998,3.0,True,SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,225.0,False,False,Shaurya,V***,60,F,192.53824942129629
B1581,P1128,558.0,2025-08-06 11:37:36.952,CONFIRMED,3D,8b38c8bc31f03a953051381a06cca4cd367789794989c90034b0b36e9aa8c336,9514.99,2.0,True,6F170,IndiGo,HYD,DEL,2026-04-19 02:44:41.703,2026-04-19 04:14:41.703,90.0,False,False,Diya,P***,35,M,255.629916099537
B1582,P1090,549.0,2025-04-24 11:37:36.952,PENDING,34B,c828971554c2ca5652fe7f5489ee3a18957430ba20de3a192a36bdac455e956c,13552.0,1.0,False,UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,49.0,False,False,Vivaan,R***,26,F,359.654916099537
B1583,P1603,577.0,2026-02-22 11:37:36.952,UNKNOWN,33D,60c30884aafb820739c8b489a1ba7b80ba746358480dd6550957c45bb7856d0a,,,,SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,170.0,False,False,Ananya,G***,45,M,55.57019385416667
B1584,P1574,606.0,2025-04-28 11:37:36.952,CANCELLED,21C,8808199079ca16ac79a74160263a0cb2f5a2d082454aa4933068afb2fc095922,26466.88,2.0,True,UK075,Vistara,MAA,CCU,2026-04-18 23:15:41.702,2026-04-19 03:54:41.702,279.0,True,False,Shaurya,M***,42,F,355.4847771990741
B1585,P1028,595.0,2026-01-08 11:37:36.952,CANCELLED,1C,a594297ee416bbef8c48a7d52605e6b1896e8bb851a0048622ab676ee3663f03,23517.699999999997,3.0,True,6F233,IndiGo,BLR,BOM,2026-04-18 23:56:41.704,2026-04-19 03:53:41.704,237.0,True,False,Aadhya,M***,59,F,100.51324944444445
B1586,P1721,555.0,2025-11-13 11:37:36.952,CANCELLED,25B,a691462429b9550d2a14e5b2c6abbda569dffeaab1ecea405e68a034d03e17b8,,,,SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,57.0,False,False,Kavya,K***,45,M,156.63755497685185
B1587,P1523,557.0,2025-06-28 11:37:36.952,PENDING,34E,5259c492c7710ba1213be024f1e71e562db86c51bb3e82f1b840c416d093801f,11740.35,1.0,False,SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,60.004933333333334,False,False,Krishna,V***,89,F,294.63199944444443
B1588,P1332,598.0,2025-11-04 11:37:36.952,CONFIRMED,10B,2a4803305cd02857bbd9cbc896ea36dd6576ed5dc3dc5ca34bae43487663cf1c,12810.22,1.0,False,SJ247,SpiceJet,DEL,BOM,2026-04-18 23:38:41.704,2026-04-19 03:43:41.704,245.0,True,False,Kavya,J***,63,M,165.50074944444444
B1589,P1296,559.0,2025-08-31 11:37:36.952,PENDING,3D,9a68f2fde5c292642af815fae1bf5237515c8efa9eeeca1589252999dcb09944,29432.760000000002,3.0,True,UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,60.00495,False,False,Aarav,J***,17,F,230.62783276620368
B1590,P1129,581.0,2026-04-01 11:37:36.952,CONFIRMED,25B,8665d4d18dca34d8e907b69724e21509aeb32d6b9f5443f6e937a296133ca88f,1015.84,1.0,False,UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,133.0,False,False,Vivaan,J***,65,F,17.56463829861111
B1591,P1292,566.0,2025-11-20 11:37:36.952,CANCELLED,8A,c4a96038b4f9e9072673f93977eef98634a3b631eb3ad8f6da7a2126cf6e6363,16833.8,2.0,True,AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,73.0,False,False,Myra,G***,20,M,149.6042216435185
